pose_id,repetition,timestamp,cmd_x,cmd_y,cmd_z,cmd_qx,cmd_qy,cmd_qz,cmd_qw,meas_x,meas_y,meas_z,meas_qx,meas_qy,meas_qz,meas_qw,measurement_system,measurement_quality
2,1,1774242297.9005623,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.1766955005216352,-0.00640764527270273,0.22877817469896822,-0.0026137921153638432,-0.13441727953376903,-0.019265463333121402,0.99073407379381,sim_tf,1.0
2,2,1774242300.9610121,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.18525033877669803,-0.0015301009552691187,0.19618711974895625,-0.0002822213958400822,-0.06392097063510419,-0.004406704922941302,0.9979451942946926,sim_tf,1.0
2,3,1774242304.1610806,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.18661387097448023,-0.011398389662900316,0.21089309327271866,-0.003085251692419678,-0.09462879607116079,-0.032440442944600835,0.9949791404032926,sim_tf,1.0
2,4,1774242307.249243,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.18078632117405716,-0.00858989575326918,0.2312695824173111,-0.003670722314244679,-0.1443498923622678,-0.025154968285767156,0.9892001121831898,sim_tf,1.0
2,5,1774242310.2466686,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.1821105270088375,-0.002729633834151834,0.2201165852108576,-0.0010307538283462075,-0.12848614201622618,-0.00795583979160161,0.9916788560161711,sim_tf,1.0
3,1,1774242313.647649,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.175494788085709,0.021130485673776907,0.22586437688095143,0.009306318438047429,-0.14461149649502367,0.06354295437563454,0.987402248563277,sim_tf,1.0
3,2,1774242316.8461177,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.17552910786998682,0.0316319035041806,0.20622093078052467,0.010530892829967792,-0.10989295992518067,0.0948082260930623,0.9893553648311476,sim_tf,1.0
3,3,1774242320.1470993,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.18789989396674805,0.03999977385901579,0.19870896016089826,0.009037181561875381,-0.08049663879164996,0.11119981670448074,0.9904914039291579,sim_tf,1.0
3,4,1774242323.4464588,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.20162381000642562,0.037895439390814765,0.2013101061919862,0.007523400086282565,-0.07603621182200183,0.09817579489212672,0.9922315285457324,sim_tf,1.0
3,5,1774242326.6458237,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.21182359933351902,0.03963191312261721,0.20062125506587225,0.006936456506979877,-0.07062787953993449,0.097494067628719,0.9927026216244349,sim_tf,1.0
4,1,1774242330.0818682,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.21358877668023116,-0.006937962790385402,0.20592345875733678,-0.0014275032432184446,-0.0829816499961152,-0.017141224877812642,0.9964026226421231,sim_tf,1.0
4,2,1774242333.2474463,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.1980194935790294,-0.029964712456318487,0.2250319051193946,-0.01054544731590511,-0.13177566318329342,-0.07907091339995881,0.988064653141487,sim_tf,1.0
4,3,1774242336.446575,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.18690762959935642,-0.03190316298047554,0.21935731349228652,-0.011875465953291302,-0.1312880145001231,-0.08929988244334965,0.9872426052154615,sim_tf,1.0
4,4,1774242339.447446,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.1875784423273227,-0.02641854846870459,0.20870998084398693,-0.008392841418396827,-0.1121865493856275,-0.07412974262432576,0.9908826971989788,sim_tf,1.0
4,5,1774242342.5468798,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.19259272649787954,-0.035980245881940084,0.20211934741112406,-0.009148926284899973,-0.09274384857223092,-0.09774392431406594,0.9908385342524436,sim_tf,1.0
